"Time"	gadX	torR	rutR	gadW	hdeA	gadY	yhiD	dctR	hdeB	gadC
750	0.0090021	0.5597813	0.7254353	0.7046312	0.2567444	0.0050452	0.5089326	0.0082129	0.6013755	0.0063054
800	0.0027943	0.6930265	0.6012791	0.6587885	0.2789971	0.0042790	0.5466836	0.0076051	0.6212072	0.0190219
850	0.0162109	0.7999525	0.6574118	0.7156013	0.2567623	0.0049948	0.5225631	0.0028672	0.7157842	0.0176945
900	0.0037922	0.7047212	0.7950239	0.7783735	0.2911491	0.0030441	0.5005905	0.0061927	0.6859156	0.0106190
950	0.0076238	0.5768841	0.6524685	0.7530211	0.2197420	0.0063350	0.4767802	0.0089442	0.5728284	0.0049327
1000	0.0085223	0.7697563	0.7358352	0.7639184	0.2822150	0.0056100	0.5143867	0.0032489	0.6439446	0.0249718

0	0.0107357	0.8349385	0.7954821	0.7008585	0.2974010	0.0102385	0.5843129	0.0105149	0.6516574	0.0188582
50	0.0130872	0.6814626	0.6695213	0.7801878	0.2508044	0.0027254	0.6738455	0.0307540	0.6014711	0.1893773
100	0.0027538	0.8426257	0.6855757	0.7614374	0.3174336	0.0047863	0.5717406	0.0122988	0.8078240	0.2143232
150	0.0158465	0.6805976	0.7936704	0.7564101	0.2408561	0.0216108	0.4711463	0.0095355	0.6881923	0.2487734
200	0.0059676	0.6256524	0.6633486	0.6735006	0.2648547	0.0036656	0.5231163	0.0071726	0.7306812	0.2919132
250	0.0002826	0.5777963	0.6898294	0.7288500	0.2628188	0.0050025	0.6871952	0.0070714	0.6213990	0.2478456
300	0.0001694	0.5612937	0.6621391	0.6538681	0.3483503	0.0033034	0.5041743	0.0010014	0.7109314	0.2644030
350	0.0001355	0.6797994	0.7869763	0.7546730	0.3389597	0.0035972	0.6346893	0.0036974	0.7974677	0.2448702
400	0.0000351	0.6974467	0.7234904	0.7383938	0.2470906	0.0035789	0.5957140	0.0041878	0.6313840	0.2699686
450	0.0000000	0.8017055	0.6962330	0.7277158	0.2378407	0.0099211	0.5230275	0.0024473	0.7415238	0.2685452
