"Time"	relE	relB	hokD	alaS	ilvN
550	0.0625948	0.7502071	0.0574125	0.6801739	0.8352448
600	0.0600954	0.7746206	0.1595458	0.7861434	0.7331003
650	0.0315289	0.7375432	0.1052681	0.7498304	0.7382600
700	0.0531102	0.8262159	0.0936054	0.6571771	0.6674773
750	0.0250012	0.6965143	0.0510156	0.6525788	0.8737399
800	0.0435556	0.5948744	0.1607216	0.8250897	0.9333586
850	0.0395614	0.7821394	0.0757373	0.7341112	0.6770789
900	0.0936299	0.7251698	0.0731509	0.8958202	0.6125591
950	0.0855748	0.7604707	0.1066774	0.6967960	0.7705802
1000	0.1121849	0.8221883	0.1081335	0.8432367	0.7299726

0	0.1318450	0.7590943	0.0912163	0.7307719	0.8533499
50	0.0514804	0.6925260	0.0546489	0.8139301	0.5778699
100	0.1026466	0.4734608	0.0309454	0.7795686	0.6210985
150	0.0718708	0.4762950	0.0564348	0.6699178	0.5491334
200	0.0897186	0.4755245	0.0151964	0.7787723	0.5012036
250	0.0801231	0.4416916	0.0397655	0.7084015	0.3738788
300	0.0530657	0.4239634	0.0149239	0.5650001	0.4595485
350	0.0352383	0.4632277	0.0321418	0.6711082	0.4602762
400	0.0510564	0.3824822	0.0413234	0.6826850	0.5061302
450	0.0679697	0.6008210	0.0458297	0.7917515	0.4052626
500	0.0699641	0.5263368	0.0278243	0.6839379	0.4215408
550	0.1016856	0.4908904	0.0772806	0.6651393	0.5019681
600	0.0989083	0.6018869	0.1385775	0.9148537	0.7027220
650	0.0568747	0.6524300	0.0570510	0.8095090	0.7512462
700	0.0998934	0.6971359	0.0716849	0.8350027	0.6914202
750	0.0778733	0.7610834	0.0784495	0.8148527	0.7556704
800	0.0759581	0.7680463	0.0476881	0.7044583	0.6822672
850	0.0561140	0.5795255	0.0495947	0.8010957	0.7340305
900	0.1168425	0.6214549	0.1269667	0.6812517	0.9405434
950	0.0390934	0.7395136	0.0924129	0.8377187	0.5880666
1000	0.0733008	0.7797389	0.0896591	0.7367878	0.7637386

0	0.0966057	0.7438779	0.1195353	0.6992355	0.6555460
50	0.0689575	0.8728350	0.0666612	0.5689807	0.5710263
100	0.1245103	0.8321444	0.1037952	0.5624013	0.5910320
150	0.0733612	0.9234324	0.1146815	0.3702613	0.4975393
200	0.0484181	0.7904939	0.0617442	0.3816517	0.4765482
250	0.0563420	0.6419139	0.0815784	0.4949975	0.6359994
300	0.0486100	0.6949817	0.0707730	0.4403716	0.4547061
350	0.0383465	0.8335619	0.0698185	0.4299110	0.4105658
400	0.0853420	0.7882267	0.1301760	0.3259368	0.4605485
450	0.1042762	0.6956111	0.0929316	0.3720458	0.5225056
500	0.1073295	0.7295185	0.0730599	0.4461815	0.5295362
550	0.1479473	0.9097799	0.0581259	0.5214739	0.6132847
600	0.0926084	0.7150648	0.0587331	0.7307390	0.7741457
650	0.0619093	0.8686319	0.0548698	0.7973444	0.9796691
700	0.0393597	0.8989553	0.0636766	0.7698743	0.7935203
750	0.0657663	0.9152060	0.1059018	0.7798906	0.7756321
800	0.0769647	0.6984145	0.0875290	0.8302937	0.6234607
850	0.0667937	0.7619982	0.0727172	0.6803631	0.7977335
900	0.0849840	0.7484159	0.1212842	0.8248629	0.6710217
950	0.0410160	0.7822269	0.0399408	0.7129592	0.6739179
1000	0.0510241	0.8847043	0.0624851	0.7887921	0.8439095

0	0.1087525	0.7262577	0.1101009	0.7437185	0.7583716
50	0.0565814	0.8307303	0.0956061	0.6946197	0.8640693
100	0.0738245	0.8199410	0.0604232	0.9976035	0.7901377
150	0.0880167	0.8173862	0.1027595	0.7240690	0.6728432
200	0.0601331	0.6125254	0.0854219	0.5618473	0.8310914
250	0.0486186	0.7490198	0.0930284	0.7019601	0.6828344
300	0.0733190	0.7108570	0.0536933	0.7521399	0.6895290
350	0.0863898	0.8652821	0.0688754	0.7502948	0.7016918
400	0.0862193	0.8569721	0.0926964	0.7062754	0.6594821
450	0.0627578	0.7019262	0.0773173	0.6501977	0.8508226
500	0.1044855	0.8270759	0.0911929	0.7360994	0.7720334
550	0.0732192	0.7986415	0.0801832	0.8604626	0.6973850
600	0.0451415	0.8185342	0.0905137	0.7764136	0.8331411
650	0.0495396	0.7635891	0.0501073	0.8313059	0.6900277
700	0.0587986	0.7548803	0.0750029	0.8824712	0.8308524
750	0.0618529	0.8444337	0.1192108	0.8128149	0.7246924
800	0.0643845	0.7009884	0.1143886	0.6388664	0.6986694
850	0.0714103	0.7529927	0.1080262	0.8240734	0.8105022
900	0.0851596	0.6802638	0.0883593	0.7243365	0.6993310
950	0.0942777	0.8195301	0.0796374	0.8643867	0.7436036
1000	0.1162675	0.8280294	0.1062211	0.7089900	0.8501469

0	0.0948916	0.7060984	0.0620778	0.7863502	0.6256544
50	0.0652572	0.6030708	0.0860892	0.6156934	0.7549249
100	0.0219463	0.3580649	0.1415111	0.5430748	0.7025962
150	0.0466380	0.3116280	0.3286545	0.5359523	0.7393732
200	0.0297452	0.2297564	0.4491219	0.4716585	0.8137573
250	0.0354861	0.1751991	0.5579155	0.5237646	0.9173961
300	0.0391521	0.1867477	0.7006691	0.4141910	0.7727191
350	0.0284328	0.1921998	0.6419426	0.4627973	0.8949251
400	0.0426257	0.1734197	0.5509478	0.4502277	0.7999355
450	0.0444563	0.3122349	0.5861980	0.5332540	0.8897284
500	0.0255460	0.2063703	0.6305418	0.4678974	0.5821261
550	0.0514083	0.4440706	0.6689756	0.6433133	0.6508127
600	0.0257912	0.5782009	0.3466090	0.6296724	0.5706568
650	0.0546466	0.6274101	0.1796837	0.7698771	0.7894453
700	0.0435620	0.6510316	0.0883588	0.8009234	0.8542320
750	0.0258560	0.8083578	0.0398025	0.8022671	0.7077420
800	0.0597062	0.8107631	0.0652266	0.7622592	0.8938055
850	0.1142629	0.8130838	0.0678938	0.7248457	0.7423697
900	0.1011350	0.7083857	0.0510975	0.7903094	0.7786774
950	0.0969562	0.8071688	0.0788939	0.7085633	0.7524626
1000	0.0646246	0.7689319	0.0700141	0.6859735	0.7840690

0	0.0716315	0.7632947	0.1457012	0.7797197	0.7418911
50	0.1196514	0.4957159	0.0553824	0.5038040	0.7359602
100	0.1225946	0.4099242	0.0698201	0.2917569	0.8694464
150	0.1411118	0.3331884	0.1544437	0.1697272	0.8060079
200	0.0759413	0.4278529	0.2687543	0.1090495	0.8587603
250	0.0640135	0.2787249	0.2333041	0.0888988	0.7336398
300	0.0843453	0.3428012	0.2646457	0.0525229	0.8149700
350	0.0855589	0.2987867	0.2638615	0.0438787	0.7045080
400	0.0708090	0.3322592	0.2494229	0.0954707	0.7362328
450	0.1106705	0.4084541	0.2571796	0.0686669	0.7648571
500	0.0868159	0.4072045	0.2418328	0.1009381	0.6780274
550	0.1141060	0.4354062	0.2345247	0.4191120	0.8024163
600	0.0623952	0.7688316	0.2078544	0.5165331	0.8426069
650	0.0580033	0.6376002	0.1037721	0.6132541	0.6929960
700	0.0499480	0.8441133	0.0736829	0.7078628	0.7869555
750	0.0666827	0.6364511	0.1138601	0.5666604	0.7111417
800	0.0637171	0.6864146	0.0998630	0.8827866	0.7004008
850	0.1353219	0.8483681	0.0762871	0.7077016	0.9059377
900	0.0695828	0.7560409	0.0946291	0.6151532	0.8295397
950	0.1253949	0.6770363	0.0958137	0.8668310	0.7207220
1000	0.0495268	0.7362872	0.0585582	0.6476949	0.7069632

0	0.1118139	0.6885490	0.1231836	0.8014509	0.7292715
50	0.0905864	0.7016362	0.0296133	0.7286120	0.4703524
100	0.0836752	0.7459135	0.0335636	0.7764008	0.1728144
150	0.0813468	0.7403838	0.0013945	0.7219151	0.0667822
200	0.0727734	0.6913387	0.0068891	0.6264162	0.0517182
250	0.0599548	0.7776922	0.0071842	0.9368551	0.0635433
300	0.0804931	0.7444114	0.0062440	0.9751279	0.0310130
350	0.1413740	0.6976122	0.0013558	0.7488172	0.0334769
400	0.0889146	0.6478482	0.0034130	0.9523358	0.0313949
450	0.0725419	0.6682296	0.0002635	0.6489097	0.0241619
500	0.0432123	0.8151893	0.0044619	0.8601024	0.0283396
550	0.0427755	0.9573871	0.0520702	0.8382761	0.3671999
600	0.0880266	0.6995535	0.1019960	0.8105699	0.5310996
650	0.0837637	0.8722086	0.0736863	0.7966931	0.7578905
700	0.0777233	0.7395252	0.1296950	0.8373931	0.8229262
750	0.0975309	0.8445112	0.0789115	0.7395332	0.8166535
800	0.0980478	0.7709064	0.1155178	0.6701755	0.7893954
850	0.0695996	0.6706050	0.0727144	0.6467679	0.7844622
900	0.0801789	0.7675513	0.0539998	0.7330733	0.9546380
950	0.0675055	0.8404378	0.0648367	0.7722962	0.8377328
1000	0.0898892	0.6984649	0.0739374	0.6801445	0.7349238

0	0.1342340	0.8395731	0.1177152	0.8342381	0.8656603
50	0.0505566	0.7074989	0.0754490	0.5354603	0.5022827
100	0.0617510	0.8458801	0.0467784	0.5562727	0.4095467
150	0.0673298	0.7812350	0.0914783	0.3365540	0.4664095
200	0.1141269	0.7707301	0.0561078	0.3772561	0.4061308
250	0.0989148	0.7630645	0.0470371	0.2638043	0.3396735
300	0.0871146	0.7872647	0.0712563	0.3470063	0.3898088
350	0.0747081	0.7956187	0.0970159	0.3303947	0.4882818
400	0.1198773	0.8090668	0.0814284	0.3125829	0.4062971
450	0.0876524	0.8202987	0.0847653	0.2470197	0.3753669
500	0.1261092	0.7121102	0.0717816	0.2644084	0.3612958
550	0.0759124	0.7752541	0.0246456	0.4700166	0.5220467
600	0.0586678	0.8270758	0.0446575	0.5682637	0.7009229
650	0.1095342	0.8585408	0.0856962	0.5493230	0.6226507
700	0.0556089	0.7995735	0.0973254	0.7048887	0.7441655
750	0.0668760	0.7717095	0.0543417	0.7886352	0.8079401
800	0.0750646	0.8009715	0.0765995	0.6821545	0.8722132
850	0.0968390	0.7455776	0.0861158	0.7591046	0.8311877
900	0.0520201	0.7561398	0.0829209	0.6555237	0.7702100
950	0.0741197	0.8801504	0.1094205	0.6721353	0.8302551
1000	0.0597159	0.7726441	0.0977114	0.6728188	0.7150186

0	0.0874897	0.7646830	0.0756727	0.7561799	0.8134080
50	0.0627825	0.7745692	0.0561853	0.7543555	0.7009674
100	0.0218059	0.8042303	0.0557022	0.8970884	0.7932297
150	0.0099858	0.7246357	0.0921918	0.7071512	0.8026935
200	0.0310051	0.7159633	0.2850324	0.9002392	0.7610363
250	0.0068343	0.6772159	0.2593056	0.7121145	0.7254240
300	0.0022740	0.7287047	0.2799584	0.7528020	0.7688259
350	0.0057060	0.9301752	0.3481428	0.5638177	0.6181178
400	0.0005685	0.7490911	0.4153139	0.5403217	0.7630213
450	0.0037954	0.7337703	0.3598379	0.6260332	0.6847319
500	0.0058793	0.7755267	0.4155510	0.6167406	0.6976497
550	0.0475901	0.7982420	0.3822135	0.7436812	0.7383411
600	0.0682036	0.7941838	0.2040353	0.8890440	0.7731472
650	0.0650949	0.7406820	0.1200925	0.9208664	0.7730237
700	0.1209202	0.6346454	0.0996021	0.7472069	0.7862809
750	0.0596467	0.8009703	0.0607427	0.6917289	0.7866697
800	0.0957356	0.7722927	0.0709944	0.6723349	0.8687499
850	0.0703850	0.7938034	0.1044533	0.7720872	0.6838252
900	0.0838259	0.7377867	0.0544610	0.7091061	0.7451964
950	0.0439115	0.7785347	0.0869710	0.7458876	0.7247122
1000	0.0695510	0.7389093	0.0876383	0.7515178	0.7780240

0	0.0845450	0.7810184	0.0997921	0.7549826	0.8014773
50	0.0509009	0.7256005	0.0481308	0.5197558	0.7743261
100	0.0740532	0.7786431	0.0115232	0.4502080	0.7074415
150	0.0531553	0.7386960	0.0269003	0.3789657	0.7585012
200	0.0759637	0.7093461	0.0385102	0.4297743	0.7474929
250	0.0556878	0.7695819	0.0066876	0.2524307	0.8452134
300	0.0549013	0.7567195	0.0487289	0.2255313	0.7497078
350	0.1243015	0.7938653	0.0216241	0.2946722	0.8471622
400	0.1015851	0.9467333	0.0108874	0.3272216	0.8385999
450	0.0489951	0.7184919	0.0065704	0.3329354	0.8319709
500	0.0759103	0.6648796	0.0195568	0.3504950	0.7381005
550	0.0839701	0.7574031	0.0596341	0.4669784	0.7507179
600	0.0779345	0.8273954	0.0578457	0.6903551	0.7763207
650	0.0622078	0.7555039	0.0346808	0.8368601	0.6275294
700	0.0663044	0.7014498	0.0653341	0.7731656	0.7686151
750	0.0358874	0.7554040	0.0872887	0.8920017	0.6639054
800	0.0448253	0.7970676	0.0723496	0.6625201	0.8411529
850	0.0778449	0.7791095	0.0845766	0.7046614	0.7608052
900	0.0616380	0.9263138	0.0673961	0.7791170	0.7247824
950	0.0717955	0.7688854	0.0518645	0.8320308	0.7048081
1000	0.0850221	0.9230400	0.0732575	0.7304166	0.6159516

0	0.0964901	0.8145764	0.0971790	0.8430869	0.6373265
50	0.0499222	0.8221966	0.0931971	0.7955675	0.8394214
100	0.0589378	0.6623158	0.1190426	0.7961848	0.8411049
150	0.0230018	0.8040536	0.1054813	0.8681066	0.7637255
200	0.0444762	0.7293385	0.1354544	0.6697951	0.7476932
250	0.0865309	0.8573756	0.0864737	0.7864074	0.8418608
300	0.0590004	0.6625604	0.0952124	0.7696009	0.9736817
350	0.0251845	0.7411582	0.0841690	0.8526727	0.8209572
400	0.0942911	0.7046334	0.1202199	0.6664432	0.7299396
450	0.0543973	0.6509104	0.0735070	0.6954475	0.6859298
500	0.0434041	0.7653017	0.0499106	0.8116617	0.8695125
550	0.0429873	0.7827269	0.0725406	0.7565641	0.8584581
600	0.0572311	0.8161151	0.0768809	0.7026203	0.9357039
650	0.1040542	0.9253631	0.1075319	0.6446995	0.7782464
700	0.0733196	0.7764274	0.0485447	0.8362509	0.8008539
750	0.0913164	0.6866355	0.0539872	0.8959163	0.7615374
800	0.1004589	0.6346676	0.0831500	0.7353055	0.8447978
850	0.0772042	0.7154777	0.1044258	0.8144660	0.7668479
900	0.1014479	0.8400678	0.0811926	0.7567876	0.7248942
950	0.0544122	0.7439425	0.0899489	0.8091674	0.7632767
1000	0.0562729	0.7070167	0.0833322	0.8467984	0.7841320

0	0.1014703	0.6803294	0.0566644	0.9293053	0.7383355
50	0.0847040	0.7052410	0.0161072	0.5784466	0.7505737
100	0.0834507	0.5767374	0.0538841	0.4628891	0.7400793
150	0.0525768	0.5245869	0.0678951	0.2584773	0.8835853
200	0.0656522	0.4269822	0.1582874	0.3592101	0.9114082
250	0.0449064	0.4915625	0.1553156	0.3243449	0.8502495
300	0.0348265	0.2719745	0.0992525	0.2472256	0.6981407
350	0.0824461	0.4800984	0.1458014	0.2254141	0.6760622
400	0.0606913	0.4915448	0.1813021	0.2912616	0.7513658
450	0.0411202	0.3861589	0.1436758	0.3532043	0.6963797
500	0.0790883	0.5651016	0.1086086	0.2568409	0.7643816
550	0.0738708	0.5003330	0.0759418	0.5467309	0.8873903
600	0.1347465	0.7697744	0.1322012	0.5978676	0.7703541
650	0.0663166	0.8273571	0.0816413	0.9078633	0.7111950
700	0.0717854	0.7200990	0.0863814	0.8799126	0.7479837
750	0.1160019	0.6093622	0.1419422	0.7766493	0.7627213
800	0.0839750	0.7895916	0.0839945	0.8169549	0.7837570
850	0.0948538	0.8403346	0.0934931	0.7107812	0.8077910
900	0.1125050	0.8686630	0.0601732	0.7734514	0.7095546
950	0.0980162	0.8868834	0.0701188	0.7298208	0.7218801
1000	0.0854540	0.6644963	0.1129379	0.6710920	0.7456487

0	0.1009786	0.7763100	0.1358508	0.7888971	0.7357300
50	0.0456110	0.7876525	0.1151677	0.7762036	0.7227196
100	0.0396756	0.7838276	0.0324550	0.7986715	0.7633904
150	0.0642142	0.8429842	0.0878790	0.7051459	0.7722624
200	0.0711902	0.6334364	0.1132508	0.7735216	0.6914999
250	0.1041940	0.7801279	0.0719348	0.7771028	0.7533373
300	0.0611661	0.8347794	0.0924884	0.7863155	0.8495935
350	0.0973333	0.7522353	0.0638840	0.8999783	0.7029419
400	0.0729474	0.7833999	0.1470899	0.8073218	0.8160746
450	0.0493279	0.7278538	0.0593436	0.7861007	0.8212456
500	0.0921611	0.7048030	0.0747123	0.7384487	0.7523802
550	0.1009137	0.7813847	0.0878964	0.6929035	0.6581223
600	0.0789062	0.8181161	0.0792142	0.8638463	0.8289677
650	0.0591158	0.7674310	0.0683243	0.7841311	0.6414799
700	0.0457273	0.7633729	0.0667811	0.9167303	0.7648239
750	0.1078745	0.6868467	0.0579608	0.7439739	0.9314466
800	0.0891356	0.8765416	0.0500277	0.8162481	0.9271262
850	0.0567914	0.7930049	0.0576228	0.7225217	0.7085885
900	0.0895949	0.8954505	0.0622164	0.8257699	0.8445805
950	0.0987694	0.8635575	0.0643931	0.6520525	0.7786531
1000	0.0572746	0.7297281	0.0958219	0.7214808	0.7454778

0	0.0739323	0.8635020	0.2165516	0.8498164	0.7389067
50	0.0461515	0.7845199	0.0979827	0.7751329	0.8336673
100	0.0366518	0.7844475	0.0816128	0.7527642	0.7549026
150	0.0043611	0.7916957	0.0988426	0.8521867	0.7843098
200	0.0036131	0.7332385	0.1052793	0.7311141	0.7382808
250	0.0017785	0.7336604	0.3210832	0.7113033	0.8036260
300	0.0002882	0.6675626	0.4372769	0.7934442	0.8319591
350	0.0010363	0.8296926	0.6002258	0.6994716	0.8233768
400	0.0000000	0.8239184	0.6932091	0.8024614	0.8244583
450	0.0030360	0.9523279	0.5158139	0.8525151	0.6898978
500	0.0024972	0.7819315	0.5613067	0.8273492	0.7624658
550	0.0289977	0.7003592	0.4195916	0.8125576	0.8051726
600	0.0295130	0.6989505	0.2502827	0.7199336	0.6988169
650	0.0475853	0.7287060	0.1040819	0.7778894	0.8052391
700	0.0758562	0.7139982	0.1063229	0.8149853	0.7588491
750	0.0491727	0.7566648	0.0784517	0.7156365	0.7329487
800	0.0670461	0.7916816	0.0773680	0.8547478	0.8757087
850	0.0369404	0.7731143	0.1290926	0.6361427	0.7321142
900	0.0563925	0.6433514	0.1059041	0.7755175	0.7182707
950	0.0672738	0.6864190	0.1056273	0.6269680	0.9100597
1000	0.0824688	0.6583360	0.1572902	0.6903533	0.6966222

0	0.1145887	0.8223506	0.1007297	0.7454400	0.7870093
50	0.0423381	0.5900861	0.0317049	0.6071985	0.5381478
100	0.0213692	0.5537304	0.0279528	0.4755439	0.3928744
150	0.0105942	0.4666919	0.0535868	0.5395796	0.3535725
200	0.0044577	0.4465791	0.0661862	0.4648909	0.3969935
250	0.0013134	0.4699430	0.1262386	0.4890781	0.2815740
300	0.0043704	0.5109206	0.2060588	0.4255161	0.3768201
350	0.0044469	0.6836949	0.1629448	0.4658018	0.5038597
400	0.0012877	0.5419059	0.1345829	0.4728728	0.4603191
450	0.0003961	0.5052433	0.2355242	0.4493379	0.3942773
500	0.0017660	0.4852157	0.1263284	0.3940737	0.4084575
550	0.0264694	0.7404270	0.2534213	0.5640006	0.6249620
600	0.0391556	0.7766026	0.1601650	0.5794366	0.6908539
650	0.0465725	0.7897739	0.1383973	0.6852155	0.6600098
700	0.0407887	0.6474761	0.0966592	0.7612315	0.8232097
750	0.0609811	0.7310039	0.0782180	0.8193531	0.6945764
800	0.1000010	0.8044591	0.1015748	0.6866894	0.8738781
850	0.0577197	0.5832450	0.0423528	0.7454153	0.6387648
900	0.0896669	0.8559218	0.0507906	0.8160473	0.8367770
950	0.0460391	0.7638323	0.0599143	0.8338690	0.8121682
1000	0.0779653	0.7327414	0.0978665	0.6132658	0.7274911

0	0.0608776	0.7637152	0.1017538	0.7955362	0.7592551
50	0.0809446	0.7599055	0.1086809	0.5124787	0.8235378
100	0.0607951	0.7170012	0.0963397	0.3592988	0.8302029
150	0.0651511	0.8753906	0.0471514	0.2356012	0.7703837
200	0.0547647	0.7775537	0.1179104	0.1258204	0.7123441
250	0.1338583	0.8856960	0.0845322	0.1078608	0.7965468
300	0.0778225	0.7275222	0.0720635	0.2137188	0.7404398
350	0.0633748	0.7148310	0.0565394	0.0910323	0.6934590
400	0.0591900	0.8753418	0.0761712	0.1350832	0.8844447
450	0.0808217	0.7105179	0.0751748	0.1859455	0.6504842
500	0.0581294	0.8229562	0.0824642	0.1752688	0.7463054
550	0.0936096	0.7174185	0.0673719	0.3364293	0.8544213
600	0.1163597	0.5723886	0.0796159	0.7298871	0.7711363
650	0.1016554	0.7201037	0.0897713	0.7346881	0.7763838
700	0.0771502	0.8603153	0.0770243	0.8642190	0.7565035
750	0.0807288	0.5853405	0.0638803	0.7131200	0.7382985
800	0.0925937	0.6194878	0.0846413	0.7419743	0.7362065
850	0.0823851	0.6639031	0.0646816	0.7791387	0.6941859
900	0.0800434	0.9501268	0.0838672	0.9054962	0.6957797
950	0.0727890	0.8355617	0.0916107	0.6916672	0.8293539
1000	0.0778216	0.8348325	0.0737202	0.7121373	0.8608327

0	0.0730993	0.9012884	0.1068524	0.7760952	0.7812422
50	0.0387190	0.7026020	0.1038126	0.5490152	0.5887451
100	0.0234254	0.6717770	0.0490116	0.4557087	0.8782041
150	0.0162701	0.7973931	0.1437652	0.1459521	0.7894164
200	0.0021941	0.7103162	0.2113336	0.0909951	0.7411304
250	0.0003572	0.8132019	0.4461487	0.0845801	0.8052795
300	0.0031545	0.7948459	0.4430479	0.1037310	0.8571403
350	0.0005868	0.6880982	0.4096307	0.0923863	0.8557074
400	0.0082842	0.7487338	0.5034565	0.0732601	0.8147156
450	0.0103932	0.9119708	0.4120588	0.1277411	0.8894292
500	0.0123426	0.6427196	0.4594480	0.1097692	0.9240387
550	0.0206764	0.7343194	0.3670713	0.3129199	0.7460906
600	0.0258993	0.6524423	0.3177688	0.6002567	0.6612324
650	0.0626395	0.8496281	0.2076428	0.6903825	0.6463231
700	0.0764864	0.8340696	0.1703319	0.7583073	0.6959891
750	0.0908461	0.6487625	0.0982850	0.7341873	0.7047250
800	0.1121617	0.7204268	0.0874789	0.8255126	0.7484625
850	0.0918289	0.7874663	0.0943521	0.6145207	0.6345091
900	0.1014477	0.7262644	0.0469896	0.6322676	0.7917615
950	0.0296993	0.8545612	0.0622833	0.6753799	0.7615452
1000	0.0863220	0.7318850	0.0673254	0.7877818	0.7798819

0	0.1003880	0.7429653	0.1164318	0.7791930	0.7370708
50	0.0766514	0.8858805	0.0859937	0.5857204	0.6343890
100	0.1459850	0.8022671	0.0421494	0.4102800	0.6408328
150	0.0783197	0.7150439	0.0812092	0.3995856	0.7186315
200	0.0650074	0.9589193	0.0772436	0.3308476	0.6365364
250	0.0596634	0.7490552	0.0809437	0.4123252	0.8797711
300	0.0495189	0.9898145	0.0368843	0.3997559	0.6807553
350	0.0533687	0.6652261	0.0776076	0.3375985	0.7979481
400	0.0523818	0.7420644	0.0963617	0.3236257	0.6335646
450	0.0903464	0.8197926	0.0452727	0.3790482	0.7088944
500	0.0608818	0.8038769	0.0662413	0.2631943	0.7560612
550	0.0529446	0.5575429	0.0366551	0.5345285	0.7613613
600	0.1166733	0.7434415	0.1338452	0.6291079	0.6825263
650	0.0956012	0.8005395	0.0711752	0.7062870	0.7212108
700	0.0580515	0.7334660	0.0945365	0.7652320	0.7006783
750	0.0743439	0.8235725	0.0961418	0.7841040	0.7936725
800	0.0435704	0.7179084	0.0441329	0.8649087	0.8457605
850	0.0447119	0.5524614	0.0655018	0.7896792	0.8837288
900	0.0540202	0.7294619	0.0678675	0.6785123	0.8546718
950	0.0658752	1.0234360	0.0770715	0.8725657	0.7268428
1000	0.0825210	0.9024499	0.0857193	0.7964950	0.6112576

0	0.1510939	0.8413795	0.1323079	0.8311349	0.6922497
50	0.0582802	0.7589216	0.0534175	0.8574851	0.6897388
100	0.0425547	0.7747623	0.0877460	0.6387610	0.6555028
150	0.0697188	0.9647738	0.0632888	0.7455487	0.8113681
200	0.0761819	0.7414531	0.0676600	0.7196867	0.8488208
250	0.0617663	0.8571927	0.0678626	0.8112615	0.8152359
300	0.0386503	0.7549233	0.0331046	0.7837636	0.7785599
350	0.0580880	0.7144471	0.0654394	0.7818828	0.7496987
400	0.0999957	0.5898589	0.0885778	0.6649856	0.6997486
450	0.1221458	0.8010265	0.1062963	0.6771113	0.6849942
500	0.0460252	0.6503562	0.0864648	0.7214917	0.7220554
550	0.0589561	0.6888021	0.0809230	0.6582545	0.7974621
600	0.0655715	0.8157508	0.1031862	0.6867535	0.7882767
650	0.0526421	0.7406238	0.0812686	0.7735434	0.8051283
700	0.0873273	0.7294242	0.1117491	0.7998450	0.6170936
750	0.0775518	0.7399024	0.0857735	0.7209863	0.7069043
800	0.0748720	0.7393779	0.0908575	0.7824231	0.7275338
850	0.0900215	0.7365624	0.0779341	0.7536270	0.8245092
900	0.0595067	0.7248034	0.0880785	0.7276871	0.8225732
950	0.0670345	0.7268057	0.0962575	0.7548179	0.6277574
1000	0.1339191	0.7519719	0.0908263	0.8809753	0.7114453

0	0.1192992	0.7509152	0.1308289	0.7939842	0.6814823
50	0.0508347	0.7822689	0.0693561	0.4206077	0.4265608
100	0.0830360	0.7090575	0.0365088	0.2897831	0.2244885
150	0.0677321	0.9775842	0.0070459	0.1834895	0.1019622
200	0.1249004	0.8806047	0.0197906	0.1505776	0.0470065
250	0.0564875	0.6662069	0.0111591	0.0976609	0.0368397
300	0.0897505	0.7073619	0.0187145	0.0752453	0.0489939
350	0.0793185	0.7391351	0.0421219	0.0818694	0.0206633
400	0.0527731	0.6501115	0.0285220	0.0876380	0.0239562
450	0.0601108	0.7129640	0.0721282	0.0799536	0.0197722
500	0.0859510	0.7600247	0.0295303	0.1105390	0.0246319
550	0.0419619	0.7660305	0.0342492	0.2984412	0.5512073
600	0.0396712	0.8574615	0.1136423	0.5302754	0.5015914
650	0.0735651	0.7785310	0.0781094	0.6295059	0.6965280
700	0.0844854	0.8692635	0.0992975	0.6993549	0.6282547
750	0.0725991	0.8034852	0.0788182	0.6648902	0.7297840
800	0.0743763	0.6374162	0.0924176	0.6903554	0.6580277
850	0.0547746	0.7105567	0.0611188	0.7624757	0.8922063
900	0.0493930	0.9021937	0.0899064	0.6631741	0.8799881
950	0.0694630	0.7027255	0.0589120	0.6498380	0.6518514
1000	0.0689935	0.8224843	0.0506104	0.8267409	0.8995632

0	0.1231504	0.7399530	0.1039597	0.8594021	0.7229863
50	0.0470759	0.5630180	0.0194773	0.7678932	0.8909264
100	0.0338419	0.3591463	0.0224715	0.7281973	0.8016449
150	0.0076219	0.1297005	0.0127527	0.6542407	0.6531222
200	0.0066568	0.0809306	0.0168114	0.7535182	0.7303070
250	0.0079743	0.0524053	0.0208096	0.8851567	0.7270276
300	0.0203501	0.1113867	0.0279243	0.8222765	0.7435438
350	0.0135689	0.1013297	0.0070339	0.8354506	0.7301682
400	0.0152372	0.1068817	0.0053235	0.8588988	0.8319280
450	0.0159015	0.1173056	0.0094452	0.7286217	0.8051360
500	0.0279845	0.1279777	0.0078569	0.6379232	0.7240554
550	0.0696432	0.4134368	0.3029527	0.8031127	0.7381460
600	0.0381934	0.7500251	0.2643800	0.6627920	0.7236353
650	0.0763634	0.6048066	0.1794257	0.7485189	0.8546483
700	0.0561460	0.6726855	0.1198220	0.7983127	0.7857244
750	0.0691622	0.6743631	0.0646246	0.9700614	0.7806200
800	0.0908570	0.8166698	0.0942607	0.7635850	0.6748257
850	0.0688676	0.7121966	0.0920670	0.6661436	0.6549684
900	0.0640705	0.7827351	0.1096678	0.7160541	0.8579591
950	0.1078706	0.7199462	0.0836997	0.6815415	0.7091817
1000	0.0927297	0.7524540	0.1072079	0.6855513	0.7535452

0	0.0842352	0.8128403	0.1077016	0.7462576	0.7162757
50	0.0720201	0.8826445	0.1096522	0.7720641	0.7894473
100	0.0875475	0.6117060	0.0708761	0.7094394	0.8171393
150	0.1215177	0.5180208	0.0751425	0.7727200	0.7705880
200	0.1164891	0.6669808	0.1323110	0.9220539	0.7214917
