"Time"	fur	rcnR	metJ	metR	metE	metH	metA	rcnA	hmp	ydfN
250	0.6578907	0.8178205	0.1646595	0.3769990	0.4964643	0.2309809	0.7393584	0.2109746	0.1450619	0.0379683
300	0.6801004	0.6086669	0.1379242	0.3630731	0.3640343	0.2322196	0.7226400	0.1290913	0.1527051	0.0665160
350	0.7265390	0.6738793	0.1687240	0.4934344	0.3642842	0.2796849	0.7112451	0.2215368	0.1212156	0.0311003
400	0.6991144	0.6352794	0.0906263	0.4151328	0.4382070	0.3185889	0.7523151	0.1812924	0.2030478	0.0511830
450	0.7813085	0.7068449	0.1637359	0.3920082	0.3408182	0.2057197	0.7399310	0.1900891	0.1835266	0.0274113
500	0.8293125	0.8928772	0.0968269	0.4536771	0.4360910	0.2403365	0.7363989	0.2174697	0.1614246	0.0844654
550	0.7487149	0.7462484	0.1149819	0.6864902	0.3859601	0.2167915	0.8135973	0.1116263	0.3017597	0.0340818
600	0.7564760	0.6935385	0.1575744	0.6938945	0.4131130	0.1928640	0.7394319	0.1262222	0.3518813	0.0251699
650	0.8171307	0.6958649	0.1039659	0.7514873	0.5108993	0.2869158	0.7326708	0.1590956	0.4978031	0.0539244
700	0.8248407	0.8992477	0.1359799	0.6759869	0.4853902	0.3453371	0.8279957	0.1436067	0.5684310	0.0362791
750	0.7873219	0.8509720	0.1373461	0.6502643	0.5082968	0.3027606	0.6716882	0.1839061	0.5706910	0.0376605
800	0.6879782	0.8108473	0.1364848	0.6956806	0.4197461	0.3413310	0.7531316	0.1755867	0.5380015	0.0754537
850	0.6601847	0.6309128	0.1894652	0.6967681	0.4111180	0.3163457	0.7838483	0.2106060	0.4782028	0.0603161
900	0.7897340	0.8208636	0.1898792	0.8471660	0.5134167	0.3260767	0.7460685	0.2072478	0.4859912	0.0298715
950	0.8013801	0.6666814	0.1380765	0.5925050	0.4225223	0.3177016	0.7223142	0.2043363	0.5146122	0.0298820
1000	0.6509611	0.6608138	0.1733299	0.8171363	0.4139800	0.2875202	0.8221620	0.1608526	0.3799654	0.0409198

0	0.7348197	0.7525058	0.1550452	0.7688157	0.4296466	0.2856451	0.7147646	0.1657830	0.4918776	0.0453697
50	0.3471816	0.7743526	0.1564584	0.7110910	0.3304766	0.2587569	0.6250160	0.1796942	0.4049192	0.0208531
100	0.1769644	0.7493140	0.1147615	0.6355973	0.3736908	0.3204174	0.6366218	0.2777528	0.6451806	0.0181743
150	0.1029558	0.7662849	0.3059620	0.7506597	0.4117631	0.3238883	0.8805947	0.3156389	0.5267631	0.0181821
200	0.1702151	0.6112248	0.2891611	0.7357795	0.3592534	0.4311439	0.7669130	0.3338020	0.6732312	0.0751706
250	0.1621265	0.7200334	0.4003706	0.5490206	0.3433007	0.4519313	0.8081225	0.4472736	0.5478383	0.1927213
300	0.0940449	0.5109426	0.3612447	0.7020831	0.2144934	0.5084531	0.8383475	0.4435303	0.7371206	0.2398897
350	0.1273740	0.3685125	0.3391278	0.5344201	0.2187767	0.4650603	0.7251090	0.5828510	0.6446231	0.2686117
400	0.1170433	0.5429078	0.3210620	0.7091433	0.2063791	0.4448818	0.7282344	0.5286123	0.6732634	0.2076100
450	0.1253023	0.3857571	0.3979647	0.6241817	0.2418012	0.4096126	0.8609725	0.5578954	0.5437429	0.2052098
500	0.1362720	0.3236909	0.3611869	0.6050506	0.2153819	0.4108746	0.6839901	0.7100488	0.5330815	0.1963985
550	0.5264105	0.6321351	0.5898583	0.5456880	0.1897567	0.4825531	0.7069531	0.6338302	0.6693406	0.2395836
600	0.8044305	0.9101434	0.5600297	0.4341241	0.2474657	0.2801444	0.7626213	0.3219738	0.5683871	0.1414400
650	0.7840654	0.8463901	0.3930470	0.5874131	0.2272567	0.3097995	0.6395202	0.2204377	0.4418100	0.1123847
700	0.5638274	0.7974772	0.3129295	0.4983341	0.2652141	0.3007349	0.7470423	0.2247088	0.5206799	0.0243815
750	0.8655669	0.6941479	0.3484593	0.5983351	0.3232789	0.2984223	0.8333582	0.2350977	0.4684627	0.0543920
800	0.7607447	0.7837115	0.2861429	0.5607748	0.2299307	0.2699325	0.7195786	0.2371850	0.4683456	0.0266217
850	0.7372034	0.8218945	0.2389371	0.5196120	0.3135317	0.2730331	0.8706147	0.2203066	0.3771248	0.0239870
900	0.7952597	0.8009322	0.1869747	0.5249624	0.3009390	0.2884937	0.6510484	0.2159508	0.3599748	0.0212218
950	0.7647456	0.7749126	0.1136559	0.5110508	0.3446986	0.2876616	0.5867236	0.2815921	0.4796964	0.0414600
1000	0.7133227	0.7438585	0.2168834	0.5723946	0.3753800	0.2619084	0.7036117	0.1823173	0.4604458	0.0321529

0	0.7557813	0.8096401	0.1858170	0.6235278	0.3639929	0.3396647	0.6871564	0.1785651	0.4982060	0.0780696
50	0.6486549	0.7414213	0.1156571	0.6271940	0.4374064	0.1715395	0.6985883	0.0528935	0.4684012	0.0532983
100	0.6803262	0.6940132	0.2851853	0.8108602	0.4036033	0.1017248	0.6880995	0.0116164	0.4852516	0.0473814
150	0.7626048	0.8214195	0.2775348	0.6214715	0.4109227	0.0805967	0.7467323	0.0131347	0.4623352	0.0515568
200	0.7489834	0.8183188	0.1671004	0.7475069	0.4560612	0.1457024	0.7189906	0.0064948	0.4353069	0.0451497
250	0.8061260	0.8022338	0.2506597	0.6373014	0.4734687	0.0962380	0.8873181	0.0010047	0.3836326	0.0391180
300	0.8398474	0.6347891	0.1335113	0.7295790	0.3985671	0.1372137	0.6728691	0.0127969	0.4218557	0.0414780
350	0.5895813	0.6224490	0.1213229	0.7752637	0.3887827	0.0933282	0.6466254	0.0047930	0.4164079	0.0523264
400	0.6895554	0.7091407	0.1512847	0.7857273	0.4910107	0.0982143	0.7815762	0.0068636	0.5147754	0.0300882
450	0.7510271	0.7139414	0.1504839	0.6517972	0.4282468	0.0709532	0.7658004	0.0049967	0.5305073	0.0253934
500	0.7246760	0.6425181	0.1870537	0.7019192	0.3726937	0.0709000	0.6050677	0.0120620	0.4325201	0.0330861
550	0.6394006	0.7796964	0.1356689	0.6671428	0.3628068	0.2387496	0.6501307	0.1414306	0.4076276	0.0305253
600	0.7268788	0.8574501	0.1270692	0.7711630	0.4109831	0.3043520	0.6844751	0.1658198	0.4972627	0.0550506
650	0.6780662	0.7143783	0.1479431	0.7162653	0.4278212	0.2782445	0.7595887	0.1732403	0.3956852	0.0438501
700	0.7393418	0.6779395	0.1362964	0.6981469	0.4266200	0.3199958	0.7794085	0.2115231	0.4889734	0.0300467
750	0.7373579	0.8278973	0.1667699	0.6970968	0.4368963	0.3192352	0.6240328	0.1906330	0.3477084	0.0251764
800	0.6959988	0.7872674	0.1809736	0.6790547	0.3833126	0.3655520	0.6787490	0.2507768	0.5404521	0.0296406
850	0.8340714	0.7475847	0.2143227	0.6329159	0.3724231	0.3544798	0.8145216	0.1794333	0.5430927	0.0433871
900	0.7331643	0.7321990	0.1715117	0.5801877	0.4391765	0.3740424	0.7144822	0.2023047	0.4443871	0.0409911
950	0.7966148	0.6163574	0.1508654	0.7749798	0.3906597	0.2885247	0.8060052	0.1850211	0.4101686	0.0444627
1000	0.8047333	0.8319711	0.1433604	0.7200856	0.3906392	0.2783870	0.6822586	0.1624960	0.4918332	0.0378950

0	0.7538216	0.7725218	0.1423417	0.7522316	0.3461241	0.2920738	0.6743730	0.1623940	0.5097942	0.0441554
50	0.8576504	0.7930941	0.1484462	0.8531535	0.5140335	0.3048626	0.7986120	0.1321190	0.5078001	0.0070602
100	0.6772328	0.7926299	0.1537854	0.8441177	0.4345470	0.3454611	0.7741738	0.1375784	0.5269339	0.0048895
150	0.7511229	0.7301492	0.1345758	0.7632837	0.4396576	0.3198329	0.6273662	0.1077059	0.3933520	0.0011546
200	0.6699419	0.8041972	0.1785259	0.7391866	0.5987659	0.2994581	0.8705959	0.1426238	0.4103503	0.0031421
250	0.6659592	0.7171853	0.2562333	0.6124697	0.4315858	0.3850942	0.6337424	0.1618528	0.4971102	0.0000267
300	0.6992943	0.6783870	0.2158663	0.5807793	0.4340649	0.2810389	0.6533247	0.1465561	0.4604773	0.0014506
350	0.7202992	0.7487264	0.1588863	0.6895646	0.2956412	0.2268194	0.6056005	0.2489523	0.4538579	0.0000472
400	0.7233909	0.8614469	0.1172324	0.7015103	0.3388776	0.2991898	0.6705299	0.1533246	0.3786464	0.0026467
450	0.6794942	0.7841010	0.1509900	0.6357579	0.4482060	0.2282475	0.7242824	0.1004490	0.4886056	0.0030885
500	0.7477284	0.7392183	0.1191410	0.5795419	0.4179425	0.3360672	0.7658068	0.2061982	0.5259023	0.0016756
550	0.8259171	0.7341598	0.1355178	0.8802576	0.3283126	0.2694834	0.7376653	0.1449922	0.5409981	0.0248497
600	0.8131990	0.7561747	0.0907077	0.8293101	0.4737172	0.3165903	0.6988758	0.1341038	0.3495799	0.0796067
650	0.7806411	0.7991823	0.1357916	0.6718868	0.4370241	0.3570915	0.7594817	0.1519485	0.5161745	0.0502331
700	0.8352920	0.7807212	0.0908092	0.8787308	0.6267916	0.3434621	0.6184421	0.2193818	0.4936247	0.0355885
750	0.5731115	0.8070690	0.1674867	0.8237292	0.4553683	0.3655678	0.6885007	0.1841130	0.4387208	0.0581054
800	0.8176903	0.6726140	0.1280424	0.6340064	0.4114124	0.3773369	0.8267966	0.2528193	0.5211416	0.0455170
850	0.7227350	0.7045714	0.1816808	0.7219371	0.3940209	0.2346571	0.6946176	0.1635050	0.4451436	0.0208406
900	0.7410077	0.7838051	0.1744362	0.7666411	0.3982036	0.3118173	0.7802505	0.1496122	0.6150963	0.0659872
950	0.7805859	0.6809132	0.1889740	0.6488137	0.4174404	0.3018505	0.6771863	0.2561536	0.5084761	0.0431192
1000	0.7249330	0.7038579	0.2084261	0.7027356	0.3861596	0.3057484	0.7694177	0.1381192	0.6028805	0.0344639

0	0.8174470	0.6720696	0.1457931	0.7746166	0.4480205	0.2895031	0.7258883	0.1688238	0.4915252	0.0557612
50	0.6715782	0.7013091	0.0527055	0.3353715	0.5077545	0.2656608	0.7339862	0.0378264	0.4902826	0.0422320
100	0.5778978	0.7403014	0.0114934	0.2911324	0.6124759	0.2278227	0.6937297	0.0188652	0.4948088	0.0341674
150	0.4536586	0.7572051	0.0049855	0.2521340	0.5754373	0.2054593	0.7451958	0.0033781	0.4873116	0.0292346
200	0.4495121	0.6269778	0.0112113	0.2847873	0.6583151	0.1904819	0.5960635	0.0004476	0.4602203	0.0362666
250	0.5196499	0.8204842	0.0393612	0.2868140	0.5831211	0.1929406	0.7890578	0.0000000	0.3932206	0.0511792
300	0.4812661	0.7151116	0.0166375	0.3018636	0.6292311	0.2117690	0.6966873	0.0013212	0.5144958	0.0548710
350	0.4572545	0.6943484	0.0076543	0.2657426	0.7012616	0.2140375	0.7310349	0.0003084	0.5076557	0.0548680
400	0.5480874	0.5367085	0.0066429	0.3017622	0.7028054	0.1651717	0.7822266	0.0004527	0.4205503	0.0913899
450	0.4573092	0.7872996	0.0091695	0.2720835	0.7482294	0.2332491	0.6569633	0.0020759	0.4378775	0.0499079
500	0.5239191	0.6038362	0.0049181	0.3351453	0.6459594	0.1697618	0.6310466	0.0019448	0.4173092	0.0289157
550	0.7144493	0.6232111	0.2535682	0.5751875	0.5245224	0.2234341	0.7402319	0.1758606	0.4382603	0.0763350
600	0.8102884	0.7173860	0.2273884	0.8789647	0.3671823	0.3285718	0.6829271	0.2243955	0.4160735	0.0538876
650	0.7936334	0.8931373	0.2465656	0.6183596	0.4301753	0.2390847	0.7288850	0.2113824	0.4549434	0.0506769
700	0.7723481	0.6550052	0.2010576	0.6312897	0.3492547	0.4053324	0.6481519	0.1559264	0.4207604	0.0757168
750	0.7747100	0.7736386	0.1796058	0.5576119	0.3241286	0.3366312	0.7539598	0.1371602	0.5131062	0.0569640
800	0.8226315	0.7724030	0.1537280	0.6815699	0.3729094	0.2740494	0.7195189	0.1840223	0.4285560	0.0289668
850	0.8839897	0.6642587	0.1780771	0.6253821	0.2933226	0.3081898	0.7247285	0.1159572	0.4120711	0.0541135
900	0.7573401	0.6894396	0.2007340	0.6926771	0.4962830	0.3151786	0.7508866	0.1495121	0.4003490	0.0237497
950	0.7216302	0.6820889	0.1426578	0.7361893	0.3905192	0.3351237	0.8407338	0.2011936	0.5184032	0.0654032
1000	0.7370267	0.6198817	0.1393773	0.6490863	0.3713913	0.2791179	0.6904531	0.1768387	0.5675327	0.0215993

0	0.8095209	0.6307286	0.1356885	0.6326404	0.4381989	0.2964738	0.6323378	0.1676464	0.5768486	0.0504354
50	0.7450496	0.8380788	0.1753048	0.7113795	0.3696682	0.1533555	0.6915547	0.2229983	0.5502918	0.0239107
100	0.7455573	0.6681607	0.2063470	0.7004073	0.4635036	0.0557155	0.6959316	0.2214377	0.5801008	0.0312197
150	0.7923323	0.7994617	0.2150526	0.7398359	0.3840641	0.0566323	0.8564029	0.1716614	0.5112874	0.0352796
200	0.7530320	0.7154321	0.1381588	0.7271302	0.3774173	0.0704407	0.8764395	0.1806381	0.4460752	0.0624930
250	0.7384231	0.7690683	0.1983666	0.6973779	0.4051795	0.0207217	0.7754941	0.2365929	0.4261818	0.0411813
300	0.7450800	0.8508685	0.1571219	0.8157830	0.3190458	0.0430250	0.7684398	0.1659540	0.5379071	0.0629654
350	0.7922142	0.8000634	0.1511363	0.7473063	0.4954194	0.0396607	0.6414578	0.1995489	0.5218370	0.0383993
400	0.8019961	0.8141319	0.1572805	0.6061687	0.3534453	0.0679591	0.7191928	0.1568040	0.4976976	0.0359145
450	0.5917416	0.5745085	0.1231593	0.7296567	0.4405391	0.0218698	0.8495616	0.1959591	0.4877001	0.0368966
500	0.6874988	0.6403193	0.1853536	0.6307332	0.3960296	0.0446852	0.6665531	0.1852410	0.5627552	0.0655472
550	0.8248158	0.7914465	0.1291759	0.6780852	0.4454662	0.2340265	0.5480280	0.1767568	0.5035542	0.0294028
600	0.7895537	0.8786805	0.1983520	0.5771719	0.3523584	0.2808823	0.8046269	0.1825392	0.3897203	0.0369726
650	0.7814447	0.7368652	0.1161938	0.6053074	0.3307681	0.2746174	0.8494386	0.2087988	0.4806216	0.0475689
700	0.7660221	0.7348159	0.1510140	0.6337742	0.4026227	0.3307088	0.7740379	0.1427216	0.4562459	0.0508868
750	0.7352731	0.7459719	0.0984761	0.8587853	0.4461652	0.3308434	0.7254807	0.1697561	0.4801621	0.0565106
800	0.8697680	0.7074175	0.1438063	0.7215241	0.4791546	0.3405213	0.7736656	0.1782134	0.4833432	0.0091581
850	0.6735912	0.6318229	0.1406625	0.7134997	0.4692811	0.4165478	0.8992214	0.2007578	0.4902082	0.0200229
900	0.8454134	0.7293423	0.1337267	0.6003869	0.3339211	0.2947075	0.8355716	0.1105303	0.3641327	0.0218040
950	0.6303184	0.7026101	0.1717639	0.6519748	0.4515226	0.2675664	0.7153246	0.1845427	0.3884038	0.0185963
1000	0.8242654	0.8476104	0.1618020	0.6774135	0.3555015	0.3561421	0.7173581	0.2397713	0.4828422	0.0416690

0	0.7390589	0.7482126	0.1411051	0.8217592	0.3229161	0.3574534	0.6716508	0.1871995	0.5070455	0.0635578
50	0.8040646	0.6991632	0.1796286	0.6397078	0.4068018	0.3487543	0.6475866	0.1711067	0.3789771	0.0195294
100	0.7000343	0.7357433	0.1969862	0.9007470	0.3717499	0.3585013	0.6889198	0.1909764	0.3169758	0.0488459
150	0.8010234	0.7198677	0.1836886	0.6525321	0.3372537	0.3194686	0.8189547	0.2440686	0.3648573	0.0692598
200	0.8592206	0.9425310	0.1754111	0.5517304	0.4904007	0.2858285	0.7235051	0.1973539	0.2952169	0.0294244
250	0.8514717	0.6898672	0.1653489	0.6971080	0.3389196	0.3799631	0.7295634	0.2177372	0.2817281	0.0406064
300	0.6593471	0.6894785	0.1789348	0.6763544	0.3582359	0.2786040	0.6890771	0.2141914	0.3282601	0.0385152
350	0.8853925	0.5994589	0.2073855	0.7936308	0.3863641	0.3299886	0.6900262	0.2733696	0.2618449	0.0493718
400	0.7757861	0.7767932	0.1251711	0.6943530	0.3448967	0.2937515	0.7926260	0.1570444	0.3008552	0.0475281
450	0.6958222	0.7321880	0.1089023	0.7425280	0.4328081	0.3297144	0.7820690	0.1113163	0.2471558	0.0438498
500	0.8251106	0.7971640	0.1501613	0.8948940	0.4893176	0.2301459	0.7405800	0.1570759	0.2492691	0.0579135
550	0.8173558	0.6844760	0.1031663	0.6274598	0.4486272	0.3096245	0.6876775	0.1970001	0.4101539	0.0280944
600	0.7623756	0.6536913	0.1505446	0.7288583	0.4109337	0.2832833	0.5477353	0.1743030	0.5085270	0.0584212
650	0.8715249	0.5767602	0.1214579	0.6474068	0.3964461	0.3834549	0.7255763	0.1602075	0.4449987	0.0697356
700	0.8091664	0.7597530	0.1367847	0.7700184	0.4551938	0.3202458	0.7996828	0.1622227	0.3982752	0.0332748
750	0.8185744	0.6820360	0.1378579	0.7861023	0.3701990	0.3581713	0.7136447	0.1561538	0.4155352	0.0372192
800	0.7665157	0.9197940	0.1936420	0.7106477	0.4711730	0.3464418	0.6817941	0.2414537	0.5024364	0.0519918
850	0.8164504	0.8066990	0.1862076	0.7574085	0.4653839	0.3269696	0.7970512	0.2289772	0.5830242	0.0564879
900	0.6982173	0.7927637	0.1858654	0.6371128	0.4386198	0.2918361	0.7240979	0.2332386	0.5055958	0.0316339
950	0.7054850	0.6590519	0.1885112	0.8113291	0.3561392	0.3261083	0.8162295	0.1857477	0.4583973	0.0403610
1000	0.7725282	0.7518923	0.1919507	0.7204161	0.2994928	0.3952215	0.8718568	0.1881345	0.4480493	0.0788503

0	0.7496369	0.7400325	0.1279193	0.6476594	0.3594955	0.2650285	0.7807173	0.2158594	0.5271291	0.0621517
50	0.7699569	0.7536814	0.0716218	0.6645760	0.4710565	0.3704805	0.7352707	0.0858605	0.4429391	0.0506410
100	0.6992683	0.6746043	0.0760904	0.7412501	0.4511533	0.3385745	0.6812008	0.1241716	0.4013022	0.0323779
150	0.7457110	0.7292167	0.0873320	0.8528198	0.5041996	0.3075124	0.7327734	0.2113840	0.5810443	0.0214090
200	0.7518920	0.7808279	0.0471560	0.7594359	0.5532037	0.2902763	0.7145083	0.1940670	0.5127871	0.0558292
250	0.6047538	0.8170237	0.1103161	0.7947214	0.4825799	0.3001831	0.7124768	0.1724898	0.4219900	0.0897267
300	0.8653095	0.5700364	0.1185782	0.7410098	0.6866734	0.2644623	0.7969457	0.1747603	0.5026307	0.0390681
350	0.6868840	0.5760596	0.1027678	0.6068045	0.4774578	0.3144711	0.5975414	0.1919865	0.4158450	0.0532407
400	0.7798178	0.6714955	0.0686666	0.7681976	0.6681185	0.2675240	0.6252065	0.1416903	0.4287683	0.0370058
450	0.8196397	0.8233870	0.1227523	0.7842668	0.5538702	0.2943295	0.8018740	0.2042464	0.3903608	0.0335068
500	0.7360721	0.7861361	0.1093534	0.5980300	0.6299788	0.3547987	0.8202788	0.2387386	0.4342291	0.0527301
550	0.8104938	0.7483686	0.1888345	0.7555462	0.5615486	0.2602570	0.8372806	0.2565209	0.4751518	0.0398693
600	0.8649928	0.7623404	0.1872860	0.6678092	0.4436018	0.2509843	0.7174508	0.1601169	0.4764445	0.0504235
650	0.8371008	0.8914829	0.2133408	0.7718892	0.3805653	0.2975385	0.6611472	0.2070738	0.5437865	0.0653197
700	0.8211695	0.8198578	0.2734256	0.7518288	0.3796782	0.3428256	0.6883766	0.2108177	0.5376119	0.0593538
750	0.7108491	0.7687729	0.1629052	0.8168464	0.3989722	0.3568188	0.7176635	0.1546658	0.4709766	0.0455419
800	0.7699461	0.6765669	0.1430304	0.6800576	0.4261764	0.3616306	0.7308307	0.1813964	0.5285863	0.0499088
850	0.6860020	0.6521444	0.1318122	0.7313723	0.3523962	0.3701215	0.7255381	0.1870570	0.4952504	0.0202719
900	0.7312556	0.8327821	0.1456431	0.6133784	0.3753222	0.3211156	0.7955000	0.2073615	0.5311830	0.0523294
950	0.5912654	0.8155318	0.1963285	0.6675846	0.3963157	0.3507670	0.6704207	0.2137487	0.4704843	0.0307580
1000	0.6801732	0.8692445	0.1563993	0.6891937	0.4347115	0.3719079	0.7793417	0.2145140	0.5050672	0.0382498

0	0.7280964	0.8905331	0.1826814	0.7001015	0.4587496	0.3021507	0.7683657	0.1683400	0.4425533	0.0538970
50	0.6740540	0.7010097	0.1376160	0.6312282	0.5405862	0.3803267	0.7194961	0.1707125	0.4591999	0.0437461
100	0.8243586	0.7200986	0.1388284	0.4801463	0.3811106	0.4272888	0.7533008	0.1816247	0.4219142	0.0337796
150	0.8151734	0.6466501	0.1557914	0.5339802	0.4990735	0.4394235	0.7998951	0.1947352	0.3286629	0.0295358
200	0.7103427	0.8522004	0.1227418	0.5390656	0.4478323	0.4134441	0.8183095	0.1979198	0.4760413	0.0389819
250	0.7484137	0.7236797	0.2248444	0.5259006	0.3543304	0.4526722	0.7904977	0.1922300	0.4746588	0.0293817
300	0.6614702	0.7012822	0.1374435	0.7148425	0.4359861	0.3760826	0.6894059	0.1604516	0.3436272	0.0438789
350	0.7659735	0.8003262	0.1510131	0.5418511	0.4046907	0.4054274	0.8631829	0.1591060	0.4426296	0.0575903
400	0.8046962	0.7970982	0.1322654	0.4499326	0.4075934	0.4041689	0.6634552	0.1440120	0.4231994	0.0321489
450	0.6968220	0.8832484	0.1460055	0.4798388	0.4502138	0.2904600	0.7310345	0.1963097	0.4632286	0.0315170
500	0.8062126	0.6520171	0.1648379	0.5568479	0.4756305	0.3344178	0.8075576	0.1534086	0.4926509	0.0353309
550	0.8122991	0.5762353	0.1484798	0.6711954	0.4262692	0.2145004	0.7279898	0.1806249	0.4335536	0.0206574
600	0.8845358	0.7468966	0.1967180	0.6137989	0.3476084	0.2400857	0.7074790	0.1530496	0.4377384	0.0314712
650	0.6027458	0.7376513	0.1568281	0.7297986	0.3928981	0.2591270	0.7146540	0.2159850	0.4412043	0.0537236
700	0.8159290	0.6954941	0.0946724	0.6812602	0.4754195	0.3331373	0.7161858	0.1291164	0.4438349	0.0370654
750	0.6567837	0.8626422	0.1399171	0.8504581	0.4110355	0.3182565	0.7555073	0.1197912	0.5106475	0.0326905
800	0.7181410	0.6903631	0.1634806	0.7895137	0.3527470	0.3429640	0.6093539	0.1693525	0.3671391	0.0141057
850	0.7332613	0.7369592	0.1205554	0.7060378	0.4106196	0.3273813	0.7843767	0.1696378	0.4591735	0.0460900
900	0.7002916	0.7810509	0.1354257	0.7322834	0.3658192	0.2648455	0.6770884	0.1784619	0.4305463	0.0483228
950	0.7346501	0.6407654	0.1585869	0.7703765	0.4851088	0.3380160	0.6640673	0.1946315	0.4882933	0.0516145
1000	0.7424342	0.7791884	0.0945380	0.5857374	0.4805484	0.2607473	0.7357527	0.1643990	0.4811131	0.0347317

0	0.7825118	0.7232664	0.1294171	0.8457364	0.3932106	0.3065141	0.6462766	0.1947843	0.5030642	0.0521148
50	0.8856054	0.6084735	0.1779723	0.6377740	0.2837253	0.4482221	0.8934306	0.2176271	0.5517223	0.0712912
100	0.7358658	0.8432361	0.2279044	0.6676668	0.1822034	0.5357218	0.7472177	0.2311860	0.4687259	0.0317585
150	0.8524194	0.7382646	0.1808582	0.6686196	0.1704829	0.5455159	0.7553604	0.1603212	0.3337492	0.0622941
200	0.8372955	0.7075685	0.1210494	0.7280194	0.1755110	0.4281719	0.7724370	0.1857889	0.4012619	0.0336093
250	0.6109647	0.7856599	0.1152343	0.7168360	0.1356652	0.4423132	0.6502695	0.1323631	0.4244953	0.0267503
300	0.7842807	0.6847100	0.1882223	0.6520509	0.1191768	0.5177577	0.6659766	0.2816624	0.4248126	0.0314920
350	0.8822601	0.7254657	0.1532052	0.7241976	0.1478808	0.5382221	0.9856652	0.1308945	0.4508335	0.0267998
400	0.7178409	0.7087914	0.1249389	0.5961134	0.0934605	0.4159654	0.7751493	0.1326256	0.4550911	0.0351625
450	0.7466317	0.7660306	0.1114460	0.6316027	0.1776587	0.4936603	0.7033936	0.1469617	0.4586412	0.0188058
500	0.8130410	0.7831494	0.1288759	0.7394365	0.1884913	0.5418449	0.8666234	0.1478346	0.3966845	0.0278388
550	0.6310126	0.7585630	0.1566885	0.7399636	0.3278183	0.3627664	0.7676650	0.1957147	0.5305797	0.0530855
600	0.7007770	0.7178305	0.1294509	0.7738866	0.2768747	0.2936723	0.6954449	0.1896240	0.4522530	0.0232439
650	0.7850452	0.7306470	0.1537741	0.6287826	0.3836692	0.2274595	0.8100805	0.1787567	0.4837267	0.0355667
700	0.6763454	0.8231368	0.1135066	0.5391607	0.3565080	0.3556399	0.8170935	0.1266239	0.3663513	0.0281774
750	0.7156689	0.7461340	0.1587869	0.5956466	0.3544073	0.3209167	0.7146327	0.1497971	0.5387585	0.0505235
800	0.7482041	0.7840647	0.1909720	0.6076342	0.3747987	0.2513926	0.8061271	0.1599272	0.5428366	0.0284781
850	0.7249316	0.8060054	0.1267619	0.7045389	0.3495931	0.2921982	0.6705559	0.1634688	0.4206234	0.0503798
900	0.7943804	0.5853473	0.1810714	0.7628565	0.4847674	0.2730742	0.6322967	0.2819537	0.4367455	0.0598665
950	0.7271350	0.7845716	0.1810563	0.6615046	0.4237213	0.3199383	0.8028946	0.1949495	0.3936262	0.0832717
1000	0.7901591	0.7319922	0.1530751	0.6349898	0.4591254	0.3292776	0.8371751	0.1551904	0.5275924	0.0759221

0	0.6843413	0.6993204	0.0933096	0.7389523	0.4752838	0.2922542	0.8068486	0.1840061	0.4484918	0.0390751
50	0.7409270	1.0000000	0.0972544	0.6103455	0.3654399	0.3551541	0.7021985	0.1837624	0.5243137	0.0681262
100	0.7594302	0.7960669	0.1413150	0.6445244	0.4736091	0.2800672	0.7435222	0.1273793	0.4785215	0.0412940
150	0.7270134	0.6595409	0.1843029	0.7604580	0.3289728	0.2733965	0.7584680	0.0985875	0.4254606	0.0325441
200	0.7667134	0.6826967	0.2067326	0.6866915	0.3972554	0.2763707	0.7247800	0.1211959	0.4506522	0.0746180
250	0.7194803	0.7229386	0.1639853	0.8617747	0.5163348	0.2932222	0.6459513	0.1634910	0.3156883	0.0381624
300	0.7750848	0.7537911	0.1232215	0.6563701	0.3984604	0.2465091	0.8558078	0.0787909	0.3970965	0.0310679
350	0.7466220	0.4831872	0.1342404	0.7418810	0.3809727	0.2713745	0.8003692	0.1966263	0.5078496	0.0307799
400	0.6496013	0.6541936	0.1747343	0.7167565	0.4403737	0.3052130	0.7292779	0.1606178	0.6464731	0.0142137
450	0.6908218	0.6837630	0.1110982	0.6684039	0.4048882	0.3447404	0.7154511	0.1758841	0.4946747	0.0434333
500	0.6377990	0.6979291	0.1731575	0.7332772	0.3701111	0.3032331	0.7126587	0.1031896	0.5565693	0.0560460
550	0.6898810	0.7376690	0.1451620	0.8203856	0.4181523	0.2709762	0.8115980	0.1144882	0.4314509	0.0264842
600	0.7451960	0.7089878	0.2529953	0.6649095	0.5372463	0.2704199	0.6311127	0.1159976	0.4166074	0.0457551
650	0.7562737	0.7931178	0.2113662	0.7124752	0.3743036	0.3891627	0.7574516	0.1808095	0.4929563	0.0319599
700	0.6021978	0.7181698	0.1814096	0.5478518	0.4635069	0.2865026	0.6593431	0.2704000	0.4794515	0.0603265
750	0.7561614	0.9432844	0.2420545	0.7135078	0.3430262	0.2503352	0.7135693	0.2031846	0.6004764	0.0249189
800	0.8859861	0.6539646	0.2352559	0.7394858	0.3774963	0.3252727	0.6317306	0.2051241	0.6657439	0.0337321
850	0.6411569	0.7724099	0.1587893	0.6823698	0.3386557	0.2460027	0.6336010	0.2509617	0.5191354	0.0484757
900	0.7546025	0.7517071	0.1804766	0.7930281	0.4274338	0.2976380	0.7278133	0.1804429	0.4172184	0.0344937
