"Time"	gadX	torR	hdeA	hdeB	yhiD
550	0.2072306	0.8975503	0.7382981	0.9833796	0.5330307
600	0.2523326	1.0901999	0.8074878	0.8649722	0.5746236
650	0.2411620	0.9209802	0.7352613	0.8652032	0.5242038
700	0.2617734	1.0098268	0.7936307	0.8124601	0.5009928
750	0.1965296	1.0345210	0.7351500	0.9392840	0.5609022
800	0.2129105	1.0683237	0.7658452	0.9120586	0.5826973
850	0.1978877	0.9374940	0.7733215	0.8730647	0.5443835
900	0.2325629	1.0080725	0.7797072	0.9148997	0.5224346
950	0.2406528	1.0662800	0.7745510	0.9810642	0.4902336
1000	0.2759267	1.0303190	0.7430142	0.9276433	0.5050151

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.1492786	0.5457895	0.8678540	0.9645221	0.5380755
100	0.1858133	0.4265468	0.8606385	1.0723932	0.5104511
150	0.2268205	0.3896601	0.8532186	1.0890540	0.4567156
200	0.2402055	0.3728101	0.8510427	1.0349198	0.3976628
250	0.2686163	0.3964618	0.7945913	1.0760130	0.3409508
300	0.2379258	0.4279626	0.8130127	1.0384812	0.3013038
350	0.2701873	0.4190953	0.7829760	0.9801705	0.3791310
400	0.2111131	0.4211112	0.8254061	0.9595762	0.4095848
450	0.2836060	0.4484808	0.7935499	1.0519971	0.3945976
500	0.2316180	0.3862003	0.9149274	1.0242306	0.4190251
550	0.3355946	0.8232831	0.7175444	1.0327201	0.4930764
600	0.2778731	0.8975789	0.6555752	0.8573909	0.5027682
650	0.2381331	1.0100363	0.7010195	0.9907822	0.4851942
700	0.2370995	0.9824393	0.7242681	1.0048337	0.5342705
750	0.2441123	0.9829023	0.8105397	0.9899571	0.5235564
800	0.2330629	0.9527822	0.7790945	0.9932271	0.5165754
850	0.2844082	0.9420184	0.7377047	0.9917798	0.5207026
900	0.2446918	1.0076449	0.7228209	0.9497653	0.5416207
950	0.2470591	0.9604778	0.8122869	0.8781846	0.5533356
1000	0.2617085	1.0888318	0.6778920	0.9549497	0.5060533

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.2701478	0.9862914	0.8053320	0.9261520	0.5095797
100	0.2633071	1.0108912	0.7742617	0.9350982	0.5292877
150	0.2825012	1.1171204	0.7649930	0.9406312	0.5808292
200	0.2359027	0.9731268	0.7277509	0.9159009	0.5839086
250	0.2115362	1.0115655	0.6834025	0.8847023	0.5409991
300	0.2559078	1.0287726	0.6413958	0.8753921	0.5042316
350	0.2452056	0.9653836	0.7604194	0.8367400	0.5743257
400	0.2615433	0.9788611	0.7651585	0.8863717	0.5548293
450	0.2481319	0.9396199	0.7315423	0.9152816	0.6135919
500	0.2624442	0.9963497	0.6776055	0.8802814	0.5655692
550	0.2323733	0.9456865	0.7235178	0.8968579	0.5729675
600	0.2705553	0.9909583	0.7583382	0.8462910	0.5287314
650	0.2585626	1.0734204	0.7356320	0.8851204	0.5128025
700	0.2694722	1.1278990	0.7394758	0.8948036	0.4774577
750	0.2322764	1.1010493	0.7027483	0.8682834	0.5245616
800	0.2196432	1.0900771	0.7495965	0.9135626	0.5032471
850	0.2360217	0.9628151	0.7494333	0.9785331	0.5845921
900	0.2473779	1.0499955	0.8247446	0.8768101	0.5879980
950	0.2328951	0.9296723	0.7469126	0.8859707	0.5885323
1000	0.2520889	0.9392490	0.7332287	0.8970938	0.5554012

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.2775928	0.9704968	0.7034462	1.0862703	0.4998449
100	0.2286042	0.9993087	0.7184025	0.9894352	0.5230538
150	0.2413233	1.0838552	0.6855416	0.9975736	0.5564852
200	0.2447762	1.0051562	0.7275449	0.9987028	0.5838699
250	0.2312801	1.0919023	0.8141087	1.0167433	0.5450636
300	0.2246605	1.0803344	0.7880757	1.0204371	0.5719603
350	0.2321414	1.0843498	0.7659878	1.0084361	0.5235116
400	0.2163489	1.0498979	0.7768605	0.9410253	0.5431648
450	0.2581067	0.9512693	0.7586705	0.9474012	0.4963216
500	0.2350607	0.9662214	0.8164252	1.0029906	0.5807171
550	0.2382727	1.0938380	0.8686831	0.9156111	0.5300440
600	0.2678709	1.0660302	0.8243924	0.9262954	0.5053587
650	0.2147839	1.0845039	0.7504333	0.9103458	0.5055642
700	0.2219380	1.0002491	0.8457122	0.9495259	0.5378691
750	0.2343454	0.9810182	0.7750929	0.8581407	0.4962515
800	0.2494922	1.0042977	0.7682284	0.8596923	0.5217270
850	0.2783520	0.9857524	0.7291896	0.9540886	0.5598962
900	0.2575895	1.0075958	0.7157679	0.8182408	0.5269362
950	0.1796886	0.9929036	0.6327746	0.8184848	0.5397219
1000	0.2165439	1.0120701	0.6829506	0.8915454	0.5523413

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.2543783	0.9786366	0.7294105	0.9214637	0.5566258
100	0.2880479	0.9658147	0.8543583	1.0085962	0.5532732
150	0.2216328	1.0823693	0.8239859	1.0167113	0.5813967
200	0.2381963	0.9565547	0.8353084	0.9575764	0.5816660
250	0.2510518	0.9886323	0.9121149	0.9819804	0.5436869
300	0.2310874	0.9637143	0.8476812	0.9260296	0.5614869
350	0.2642153	1.0822055	0.8972245	1.0433981	0.5494531
400	0.2791022	1.0647263	0.7955974	0.9981813	0.5251260
450	0.2545104	1.0095020	0.7910962	0.9063658	0.5205591
500	0.2028466	0.9738210	0.7897941	0.9439593	0.5497469
550	0.1956132	0.9733333	0.8027593	0.8125606	0.6137257
600	0.2226110	0.9756833	0.7086642	0.8379311	0.5616100
650	0.2521739	1.0895062	0.7581926	0.9387945	0.5809027
700	0.2095148	0.9292499	0.7908321	0.8507533	0.5294162
750	0.2125880	0.9342532	0.7870812	0.8314874	0.5564980
800	0.2530411	1.0724045	0.8479616	0.9295687	0.4672930
850	0.2855791	0.9490277	0.8431901	0.8311800	0.5464262
900	0.2867531	1.0418442	0.8222081	0.9321188	0.5733787
950	0.2618580	0.9619661	0.6980137	0.9262436	0.5200679
1000	0.2127699	1.0428962	0.7339561	1.0245004	0.5050891

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.2144344	1.0604747	0.7282709	1.0167153	0.5891584
100	0.1590689	1.0333343	0.6878506	1.1283061	0.5712997
150	0.1593532	0.9570958	0.7473623	1.0081857	0.5388046
200	0.2044504	1.0816769	0.7377739	0.9352863	0.5366289
250	0.1768616	1.0559434	0.7262317	0.9398645	0.4920509
300	0.1848903	0.8794122	0.7800736	0.9521102	0.4555940
350	0.1716001	1.0046848	0.7711868	0.9831754	0.4834650
400	0.1837754	0.9913058	0.7551215	0.9709007	0.5283781
450	0.1904054	1.1132904	0.6251994	1.0161029	0.5137772
500	0.1507544	1.0370565	0.6563629	1.1311431	0.4906804
550	0.2212014	0.9753238	0.6936012	0.9542503	0.5680363
600	0.2125803	0.9961379	0.6737459	0.8915135	0.5338014
650	0.2506007	0.8995810	0.6534558	0.9652102	0.5549450
700	0.2577830	1.0863027	0.6824269	0.9829557	0.5124129
750	0.2792204	0.9600758	0.7408011	0.9448269	0.5856222
800	0.2692324	0.9251399	0.7089916	0.8188132	0.5732276
850	0.2240119	1.0083151	0.7360761	0.8751522	0.5441615
900	0.2408728	1.0175635	0.6889678	0.9206038	0.5257066
950	0.2719560	1.0355740	0.6366487	0.9887674	0.5263259
1000	0.2295781	1.0922962	0.7629014	0.9681053	0.6520187

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.2175579	1.0179681	0.7244196	0.9098897	0.5155971
100	0.2518583	0.9973526	0.7317119	0.7448905	0.5710832
150	0.2926451	1.0066042	0.7110055	0.7561394	0.5629678
200	0.2457339	0.9669191	0.7602200	0.8796475	0.5855093
250	0.2288954	1.0237311	0.8235666	0.8567124	0.5793605
300	0.2645608	0.9863581	0.7633924	0.9014271	0.5449225
350	0.2325128	1.0283380	0.7598951	0.9345225	0.5867313
400	0.2569678	0.9962397	0.8280929	0.9075274	0.5853770
450	0.2537151	1.0209021	0.7130489	0.9021559	0.5568987
500	0.2294124	0.9790182	0.7562127	0.9309677	0.4884456
550	0.2858255	1.0632956	0.7262453	0.9679911	0.5755931
600	0.2400711	1.0123194	0.7270968	0.7960769	0.5505564
650	0.2721340	1.0293502	0.7049168	0.9963435	0.5379349
700	0.2497479	1.0025340	0.7349387	0.9371719	0.5182403
750	0.2087539	0.8548774	0.6918584	0.9156198	0.4995560
800	0.2107499	1.0410089	0.7481050	0.9295279	0.5094119
850	0.2453964	1.0029008	0.7390258	0.9166127	0.5037817
900	0.2478775	1.0202160	0.7073025	0.9327687	0.5332586
950	0.2543248	0.8976273	0.6635243	0.8482745	0.5699113
1000	0.2520920	1.0615233	0.6890001	0.8099986	0.6186702

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.2321760	0.9909110	0.7599956	0.8080436	0.6257620
100	0.2248830	1.0275780	0.7242739	0.8996197	0.5203660
150	0.1993475	0.9108323	0.7518101	0.9215742	0.5281325
200	0.2094276	1.0001889	0.7994281	0.9125600	0.5361577
250	0.2440629	0.9298094	0.7985371	0.8969390	0.4888431
300	0.2452829	1.0024470	0.8636238	0.8715077	0.5150009
350	0.2653038	0.9637465	0.7635918	0.9570324	0.5228009
400	0.2451389	0.9976887	0.7541135	0.9574997	0.5104500
450	0.1849506	0.9824094	0.7592450	1.0253086	0.6173312
500	0.3141898	1.0007366	0.7386354	0.9572017	0.5294036
550	0.2462399	0.9137125	0.7433408	0.9640309	0.5321829
600	0.2837817	0.9750470	0.7584053	0.8306460	0.5785499
650	0.2651355	1.0055910	0.7192695	1.0014390	0.5616760
700	0.2356606	0.9759108	0.7328814	0.8851504	0.5277250
750	0.2560312	0.9892441	0.7609238	0.9343097	0.5582723
800	0.2359076	1.0751796	0.7627647	1.0096622	0.4941687
850	0.2380858	0.9241873	0.7175048	0.9337799	0.5240738
900	0.2396061	0.9774549	0.7675215	0.9411262	0.5655602
950	0.2171656	0.8234896	0.8396068	0.8918242	0.5563486
1000	0.2603055	0.9707269	0.7441862	0.8859037	0.5491456

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.3253730	0.4889269	0.8410620	0.8727946	0.4603469
100	0.3546250	0.3806573	0.7640775	0.9212773	0.5181725
150	0.4418619	0.3584740	0.7503707	0.9376329	0.5057125
200	0.4256921	0.3308251	0.7501325	0.8697045	0.4620764
250	0.3966150	0.3719977	0.7312433	0.8586403	0.3762155
300	0.4711391	0.3236932	0.7668366	0.9190596	0.3489425
350	0.5009872	0.3271462	0.6956255	0.9169116	0.3480133
400	0.4941733	0.3738501	0.7171819	0.8035582	0.3899459
450	0.4238693	0.3752353	0.7234654	0.9138063	0.4610920
500	0.5151161	0.3726857	0.6594345	0.9648989	0.4669748
550	0.4270141	0.8931746	0.6075350	0.8927622	0.4747503
600	0.2796705	1.0080767	0.6493613	0.9445540	0.5674719
650	0.2131616	1.0010227	0.7141414	0.9461729	0.6029046
700	0.2780380	1.0291629	0.7308333	0.9557247	0.5043072
750	0.2314808	1.0143037	0.6845853	0.9860881	0.5059631
800	0.2347805	1.0713527	0.7503053	0.8837293	0.5646795
850	0.2526593	0.9357484	0.7100023	0.9475296	0.5910981
900	0.2410381	1.0673183	0.7439680	0.9653611	0.5319522
950	0.2702926	1.0067168	0.8096581	0.9575965	0.5264487
1000	0.2435032	1.0723521	0.7168296	0.9071630	0.5715507

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.3433949	0.7016067	0.8391647	0.9056133	0.5610464
100	0.2916921	0.5745881	0.8766611	0.9703167	0.5427803
150	0.3117318	0.6460855	0.7719829	0.8810944	0.4820668
200	0.3213613	0.6291889	0.7717904	0.8634490	0.4962227
250	0.3410745	0.6051419	0.7513985	0.8960366	0.5992418
300	0.3378178	0.6792961	0.7362344	0.8581028	0.5656740
350	0.3469057	0.6260109	0.6732412	0.9311588	0.4670947
400	0.3375485	0.6343151	0.6787100	0.8570462	0.5206218
450	0.3952087	0.5625384	0.6327627	0.9305224	0.5310295
500	0.3767335	0.6368277	0.6541540	0.9139244	0.5258862
550	0.3352841	0.9781919	0.6887646	0.9807107	0.5202003
600	0.2407052	1.0509492	0.7143648	0.9854824	0.5421499
650	0.2194838	1.0358624	0.6937678	0.8651924	0.5525614
700	0.2727489	1.0188003	0.7113308	0.8730182	0.5678349
750	0.2152332	1.0436626	0.6941941	0.9290433	0.5458517
800	0.2318451	0.9695167	0.7611452	0.9465820	0.5461644
850	0.2652294	0.9825877	0.7630165	0.8352587	0.5404788
900	0.2830420	1.0040036	0.8127387	0.9560151	0.5157593
950	0.2294235	0.9834297	0.7868806	0.9069042	0.5511794
1000	0.2314889	0.9850846	0.7435914	0.8874009	0.5740215

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.2902334	0.1964902	0.6973314	0.9205362	0.5126686
100	0.4383781	0.0934571	0.5441591	0.8491456	0.4256886
150	0.5467853	0.0755762	0.4017686	0.6062610	0.2716713
200	0.5776406	0.0782980	0.3131464	0.4776251	0.2151524
250	0.7961520	0.0946069	0.2706855	0.4384789	0.2238251
300	0.7605130	0.0476880	0.2791193	0.4424248	0.2996196
350	0.8449486	0.0539263	0.3713312	0.4514310	0.4090796
400	0.8030057	0.0805395	0.3919328	0.5277842	0.3422925
450	0.8005540	0.0688571	0.3849489	0.4305920	0.3560907
500	0.8676157	0.1080964	0.4630642	0.4621289	0.3629457
550	0.5539960	0.9277140	0.4924208	0.8021548	0.4733448
600	0.3242919	1.0145481	0.6161088	0.8459966	0.5691265
650	0.2717756	0.9169048	0.6898585	0.9251823	0.5116355
700	0.2767914	0.9360040	0.7314473	0.9009188	0.5993934
750	0.2701723	0.9810700	0.7338922	0.9236856	0.5345290
800	0.2514974	0.9839872	0.8167381	0.9270799	0.5818241
850	0.2545958	1.0606779	0.8120456	0.9744549	0.5597067
900	0.2536475	0.9217137	0.7981058	0.9580469	0.5412433
950	0.2253941	1.0139053	0.7644575	0.9847556	0.5998687
1000	0.2173496	1.0188760	0.7410460	0.9221621	0.6267590

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.2473946	0.8892324	0.7543636	0.9106291	0.6820370
100	0.2608127	0.9569776	0.7889954	0.9637655	0.6739273
150	0.2163464	0.9819689	0.7245456	0.9630325	0.6834275
200	0.2572902	1.0746587	0.7546801	0.9283210	0.6797476
250	0.2354350	0.9397472	0.7660223	0.9966571	0.7255680
300	0.2610160	0.9088223	0.8075277	0.9663423	0.7407348
350	0.2318560	1.1051139	0.6856088	0.9444062	0.7057751
400	0.2283863	0.9583410	0.7239407	1.0344456	0.6789177
450	0.2195114	0.9054725	0.6693057	0.9410811	0.6613645
500	0.2400480	0.9340601	0.7434154	0.9955378	0.6234155
550	0.2537633	0.9338820	0.6500632	0.9829384	0.5241088
600	0.2469792	0.8992282	0.7484910	0.9666160	0.5725632
650	0.2437397	0.8971498	0.7579886	0.9774496	0.5974405
700	0.2607083	1.0036540	0.7272046	0.8966579	0.5037238
750	0.2434960	0.9875864	0.7351473	0.8154928	0.5152558
800	0.2580629	0.9205725	0.7117623	0.8886064	0.5209527
850	0.2333286	0.9655410	0.7670672	0.9219040	0.5511043
900	0.2358764	1.0039698	0.7322742	0.8249958	0.5243807
950	0.1847476	0.9849924	0.7429393	0.9757907	0.4931653
1000	0.2714110	0.9253750	0.7275852	0.9273620	0.5141594

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.2057808	0.9978395	0.8578578	0.8822537	0.6564302
100	0.2195523	0.9694157	0.7616933	0.8725645	0.7135696
150	0.2080119	1.0060846	0.7659596	0.9110953	0.6497385
200	0.2716977	1.0832948	0.7000527	0.9557049	0.6556735
250	0.2185696	1.0676624	0.7138148	1.0101329	0.6330899
300	0.2434017	1.0618145	0.7716104	0.8635305	0.7494761
350	0.2371544	1.0895066	0.6827242	0.9292944	0.6513539
400	0.2057491	0.9901953	0.7028840	0.9383099	0.6393661
450	0.2750620	1.0261706	0.8030666	0.8728062	0.7690987
500	0.2276782	0.9521458	0.7873578	1.0442969	0.7119043
550	0.2265226	1.0021958	0.8072163	0.9879220	0.6209309
600	0.1925793	0.9852651	0.7087252	0.8990372	0.5863462
650	0.2384991	1.0148565	0.7873336	0.8812697	0.5253461
700	0.2261900	0.9621607	0.7651426	0.9840634	0.5189194
750	0.2487864	1.0368297	0.7348101	0.8397578	0.5017592
800	0.2463729	1.0079641	0.7520372	0.8575947	0.5202804
850	0.2442661	1.0687523	0.6407302	0.8749990	0.4832541
900	0.2387940	1.0160749	0.7735480	0.9253479	0.5591506
950	0.2037747	0.9429010	0.7386632	0.8722556	0.5360879
1000	0.2346958	1.0350091	0.7383884	0.8505482	0.4710421

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.2444941	0.9890310	0.7290521	0.9193753	0.5064981
100	0.2676978	0.9817794	0.7844070	0.9543845	0.5926948
150	0.2300322	1.0129538	0.7200454	0.9134790	0.6319151
200	0.2084925	0.9952861	0.7283369	0.9051843	0.5867121
250	0.2130662	0.9891281	0.7464214	0.8245127	0.5467240
300	0.2730159	0.9959204	0.7265329	0.9864323	0.5573997
350	0.2870217	0.9536813	0.6928729	0.9552376	0.5586046
400	0.2611267	1.0208031	0.7094728	0.9738415	0.6286043
450	0.2645252	1.0355514	0.6743166	0.9220195	0.6165905
500	0.2066657	1.0609734	0.8414506	0.8644692	0.5512842
550	0.2068071	0.9965979	0.8353336	0.9551353	0.5655540
600	0.2141324	1.0585336	0.7002003	0.9503513	0.4855490
650	0.2904325	0.9990544	0.7475959	0.9235347	0.5560112
700	0.2790937	0.9788182	0.7116491	0.9135713	0.4933791
750	0.2660368	1.0426287	0.7753455	0.8879190	0.5350675
800	0.2437299	0.9792229	0.7629450	1.0345636	0.5279970
850	0.2260012	1.0511084	0.7204661	0.9728536	0.5656656
900	0.2271289	1.0328153	0.7276176	0.9317240	0.5124510
950	0.2350404	0.9914754	0.7700566	0.9302483	0.5480572
1000	0.2722416	1.0096075	0.7122623	0.9007450	0.5291076

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.2535519	0.6823297	0.6819968	0.9418958	0.9290365
100	0.2506902	0.6167288	0.6869132	1.0193679	1.0719246
150	0.3183090	0.6395219	0.6616744	1.0303858	1.0429378
200	0.3126954	0.6752209	0.6142270	1.0511816	0.9463487
250	0.2882985	0.6288784	0.6999770	1.0593919	1.0712069
300	0.2816984	0.5494507	0.6858124	0.9827730	1.1147164
350	0.3337238	0.6131111	0.6289425	1.0008868	1.0017851
400	0.2846317	0.6775720	0.6644584	0.9880503	0.9841337
450	0.3165380	0.6575499	0.6882484	0.9807109	0.9965098
500	0.2701809	0.7027178	0.6512253	0.9395813	0.9599170
550	0.2478112	0.9808064	0.6020370	0.9574631	0.5920942
600	0.2309245	0.9685991	0.6121004	0.9103467	0.4837308
650	0.2642538	0.9768132	0.7127963	0.9964097	0.4989493
700	0.2588075	1.0642139	0.7633220	0.9344691	0.5007045
750	0.2539129	1.0492937	0.7878215	0.8971196	0.5572176
800	0.2299294	1.0162653	0.7370600	0.9358486	0.5314056
850	0.2681785	0.9945125	0.6548499	0.9076836	0.5398059
900	0.2224940	0.9604146	0.7243940	0.8556328	0.6025573
950	0.2801588	1.0654532	0.6848893	0.8599468	0.5690373
1000	0.2845660	0.9684544	0.7256790	0.9060488	0.5656772

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.2405596	0.9811539	0.7206236	0.9215467	0.5778008
100	0.2352330	1.0144582	0.7537695	0.9529210	0.5861092
150	0.2175394	0.9316699	0.7185841	0.9412971	0.5529872
200	0.2125812	0.9960590	0.6604658	0.8998050	0.5612660
250	0.2312572	1.0215199	0.7080772	0.8699947	0.5797900
300	0.2278533	0.9606299	0.7701273	0.8981023	0.5470194
350	0.2467208	0.8603250	0.7671599	0.9274945	0.5504206
400	0.2222681	0.9577787	0.7124062	0.9510442	0.5868304
450	0.2569080	0.9320435	0.7080910	0.9688364	0.5168510
500	0.2186366	0.9488769	0.7178302	0.9709245	0.5333949
550	0.2316595	0.9856060	0.8039355	1.0565002	0.6021484
600	0.2213834	0.9685125	0.7410198	0.9517128	0.4995532
650	0.2860903	0.9329658	0.7292154	0.9043246	0.5313989
700	0.2153768	0.9774380	0.7805016	0.8739406	0.5293955
750	0.2423991	0.9964602	0.7924696	0.9128381	0.5292023
800	0.3069771	0.9501746	0.7253270	1.0037030	0.5800000
850	0.2784772	0.8703797	0.7345562	1.0005402	0.5109953
900	0.2273991	1.0332530	0.7494848	0.9009195	0.5864792
950	0.2654076	0.9403628	0.6138431	0.9700956	0.5613632
1000	0.2860700	0.9760546	0.7147963	0.9122721	0.5630622

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.2060820	1.0943902	0.7677746	0.8510422	0.5448359
100	0.2765911	1.0160761	0.7423315	0.8450070	0.6102266
150	0.2402799	1.0165934	0.6864912	0.8541203	0.5778355
200	0.2246335	1.0197825	0.7684111	0.8556623	0.5759343
250	0.2080758	0.9950752	0.8225061	0.9382371	0.5007634
300	0.2229876	1.0174363	0.6892267	0.9644159	0.5412735
350	0.2720129	1.0165271	0.7381010	0.9013806	0.4692869
400	0.2416455	0.9762031	0.7694468	0.8849744	0.5124101
450	0.2606870	0.9814166	0.7413722	0.9780788	0.5774626
500	0.2468919	0.9950467	0.7454708	0.9681799	0.5494291
550	0.2124735	1.0233902	0.7514570	0.9400588	0.5047630
600	0.2196664	0.9560697	0.7280255	0.8550179	0.5699366
650	0.2117551	0.9373982	0.7436276	0.8784594	0.5186086
700	0.2418988	1.0065091	0.8260171	0.8804910	0.5121188
750	0.2383077	0.9911668	0.6827219	0.9964879	0.5470684
800	0.2199810	0.9553200	0.7861231	0.9119702	0.5597809
850	0.2346107	1.0062690	0.8356834	0.9260250	0.5848771
900	0.2758336	1.0087805	0.7578969	0.8857754	0.5761717
950	0.2714045	0.8692821	0.7664236	0.9381028	0.5526933
1000	0.2537171	0.9739931	0.7536984	0.9693530	0.5188371

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.2076972	0.9966986	0.8719657	0.9026463	0.5985370
100	0.2359723	1.0136793	0.8882515	0.8752066	0.5634584
150	0.2339399	1.0006010	0.8353557	0.7916829	0.5033747
200	0.2342216	0.9395738	0.8450566	0.9049152	0.6458818
250	0.2694125	0.9586487	0.8700110	0.7887885	0.5071646
300	0.2820577	1.0707629	0.8711094	0.9335183	0.5434862
350	0.2744535	0.8738096	0.9253766	0.9117814	0.5700917
400	0.2475223	1.0351872	0.8832913	0.9120316	0.5458480
450	0.2581421	1.0835472	0.8667400	0.8552057	0.5432991
500	0.2984422	0.9846167	0.8718285	0.9487960	0.4718479
550	0.2304587	0.9018862	0.7679126	0.9010683	0.5345862
600	0.2485295	0.9956726	0.7432278	0.7985977	0.5090167
650	0.2660940	0.9265061	0.7258541	0.8481172	0.5398496
700	0.2539541	1.0527554	0.6879218	0.9277685	0.5781095
750	0.1964323	1.0581854	0.6800750	0.9110527	0.5535149
800	0.1971981	1.0140057	0.8707033	0.9537815	0.5547079
850	0.2136468	0.9472248	0.7178739	0.9383310	0.5616793
900	0.2796574	0.9916618	0.7254748	0.8913840	0.5865870
950	0.2413825	1.0347255	0.7326146	0.8223282	0.5325381
1000	0.3187306	0.9620118	0.7135759	0.9316074	0.4995352

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.2681879	0.6982374	0.8819816	0.9401210	0.5632119
100	0.2657227	0.6498267	0.8083197	0.8926738	0.4881509
150	0.3312250	0.7030720	0.8550846	0.8776235	0.5509192
200	0.3297445	0.6489601	0.7770379	0.8688325	0.5420864
250	0.3502478	0.5919932	0.7810336	0.8646548	0.5090416
300	0.3092801	0.5997416	0.7115206	0.9534926	0.5174983
350	0.3778553	0.5757086	0.7269788	0.9550520	0.5756893
400	0.3495461	0.6228119	0.7552534	0.9554889	0.4681338
450	0.3412560	0.6277568	0.7794018	0.9045570	0.4467684
500	0.3245183	0.7111648	0.7072099	0.9586207	0.5287137
550	0.3044100	0.8931501	0.6508652	0.9167686	0.5294567
600	0.3003620	0.9507570	0.7410860	0.9361810	0.5269662
650	0.2552777	1.0172193	0.8272866	0.9485224	0.5459794
700	0.2544230	1.0586370	0.7611895	0.9005061	0.5041800
750	0.2758455	1.0305452	0.7586093	1.0185401	0.5011509
800	0.2746483	0.9974744	0.7647668	0.9401042	0.4901991
850	0.2683762	0.9764004	0.7306059	0.9677437	0.5455221
900	0.2560163	1.0308829	0.7786560	0.9018812	0.4987600
950	0.2725216	1.0530489	0.7439853	0.8615989	0.5904048
1000	0.2295376	1.0011993	0.8098255	0.9748234	0.5443224

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.2711285	1.0781014	0.8390049	0.8809207	0.4704620
100	0.2506243	1.0001990	0.8375477	0.8898089	0.5219096
150	0.2752822	0.9204546	0.8595438	0.8680081	0.5530633
200	0.2208668	0.9739432	0.8338747	0.8622552	0.5755348
250	0.2596804	1.0118654	0.8298610	0.9234905	0.5403342
300	0.2454202	0.9943446	0.8671475	0.9673110	0.5619822
350	0.3325575	1.0202385	0.9508132	0.8971923	0.5939637
400	0.2453302	0.9721959	0.8639249	0.8965088	0.6030293
450	0.2231595	0.9967960	0.8405287	0.8595612	0.5995278
500	0.2407433	1.0372049	0.9220984	0.8748371	0.5395056
550	0.2368310	1.0123700	0.7433767	0.9202434	0.5231571
600	0.2596114	0.9594858	0.6795256	1.0210995	0.5196871
650	0.2205409	0.8936002	0.7082896	1.0014567	0.5039147
700	0.2617848	1.0902774	0.6874036	0.9301732	0.5558582
750	0.2995913	0.9779078	0.7170112	0.8648102	0.5765982
800	0.2202670	0.9351222	0.7131976	0.9047608	0.5524148
850	0.2421045	1.0090839	0.7235483	0.9449907	0.5361153
900	0.2238724	1.0910331	0.7079669	0.9283047	0.5272080
950	0.2159925	1.0218790	0.6964687	0.9301631	0.5540786
1000	0.2338757	0.9779113	0.7502906	0.8999862	0.5596493

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.1772788	0.7324971	0.7949177	0.9648416	0.4989147
100	0.2056764	0.7356886	0.8331589	0.9394152	0.5547764
150	0.1944154	0.7365876	0.6542544	0.9406855	0.5350893
200	0.1740657	0.7313486	0.6232651	0.8946823	0.5077939
250	0.1938351	0.7658410	0.6407397	0.9836694	0.4958962
300	0.2006457	0.8509415	0.6654419	0.8688115	0.4798821
350	0.1708891	0.8126157	0.7337468	0.9091604	0.4727675
400	0.2094493	0.8149503	0.6825890	0.8620051	0.4923603
450	0.2095789	0.7548260	0.7556124	0.8595276	0.4972536
500	0.2034002	0.8099335	0.6239311	0.8805281	0.5310381
550	0.2589907	1.0370005	0.6992168	0.9841134	0.4784647
600	0.2147345	1.0428074	0.7307821	0.9728156	0.5384605
650	0.2486711	0.9354210	0.7637347	0.8782824	0.5432251
700	0.2150011	0.9982032	0.7953676	0.9543693	0.5513704
750	0.2654397	0.9618650	0.8147370	0.9719246	0.5227979
800	0.2571413	1.0019192	0.8256810	0.9832925	0.5238702
850	0.2257112	0.9586806	0.7334625	0.9154116	0.6053518
900	0.2542567	1.1064181	0.7825197	0.9953846	0.6060624
950	0.2209174	1.0189470	0.7676661	0.9107275	0.5191258
1000	0.2400334	0.9509026	0.8319693	0.8732744	0.5646627

0	0.2658129	0.9705305	0.7829172	0.8982202	0.5490946
50	0.0431248	1.0777249	0.8186482	0.9369883	0.8565895
100	0.0406745	0.9408378	0.7438066	0.9005719	0.9132319
150	0.0156393	0.9818915	0.7724762	0.7932324	1.0277171
200	0.0369762	0.9435582	0.8308438	0.9419602	1.0196729
